@attribute Std_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {acoustic, electric}


@data
% filename acoustic/5/a.wav
% srate 86.1328
0.013770,0.004873,0.805253,0.087181,-79.295760,4.745729,1.314080,0.775142,0.740142,0.924006,0.398952,0.147805,0.422001,0.142999,-0.101940,0.258038,0.131359,0.000002,0.000002,0.000002,0.000002,0.000003,0.000003,0.000003,0.000002,0.000002,0.000003,0.000003,0.000003,1.077385,1.251315,0.014557,0.007287,0.389689,0.021827,7.303985,0.917543,0.683876,0.476100,0.463283,0.506168,0.402417,0.476273,0.643326,0.468500,0.444464,0.743929,0.538487,0.000010,0.000009,0.000009,0.000010,0.000010,0.000011,0.000010,0.000010,0.000010,0.000010,0.000014,0.000014,0.113763,0.403013,acoustic
0.014746,0.005701,0.757004,0.086008,-77.697556,4.828694,1.232511,0.844885,0.711821,0.964337,0.364999,0.162384,0.527945,0.257535,-0.096205,0.245883,0.089204,0.000010,0.000009,0.000008,0.000009,0.000010,0.000011,0.000012,0.000012,0.000011,0.000012,0.000013,0.000013,1.083574,1.273374,0.014385,0.007711,0.421066,0.024293,9.577041,0.955816,0.827550,0.381230,0.499529,0.482894,0.408751,0.489634,0.694935,0.531345,0.440134,0.740527,0.543141,0.000035,0.000029,0.000027,0.000032,0.000036,0.000038,0.000040,0.000040,0.000039,0.000040,0.000043,0.000042,0.114460,0.407047,acoustic
0.016211,0.006426,0.708755,0.085700,-76.136727,4.912114,1.115410,0.846588,0.714948,0.999370,0.339373,0.208224,0.615822,0.363609,-0.089785,0.261874,0.094795,0.000022,0.000018,0.000017,0.000020,0.000023,0.000025,0.000026,0.000026,0.000025,0.000026,0.000028,0.000027,1.090613,1.301022,0.014499,0.007920,0.445061,0.024257,11.210048,0.981339,0.971056,0.380715,0.496146,0.482425,0.419544,0.531754,0.724851,0.623247,0.440827,0.734181,0.538749,0.000060,0.000049,0.000047,0.000056,0.000063,0.000069,0.000072,0.000073,0.000071,0.000072,0.000076,0.000072,0.115053,0.412932,acoustic
0.015918,0.007046,0.660506,0.085536,-74.513459,5.032025,0.982480,0.835823,0.670103,1.033138,0.369939,0.292623,0.656679,0.482416,-0.101222,0.194735,0.059966,0.000035,0.000029,0.000027,0.000032,0.000037,0.000040,0.000041,0.000041,0.000040,0.000041,0.000043,0.000041,1.095755,1.323179,0.014409,0.008060,0.462824,0.024239,12.369695,1.030053,1.079221,0.377027,0.504835,0.478610,0.406874,0.547888,0.748103,0.654043,0.438106,0.728318,0.540578,0.000078,0.000064,0.000061,0.000073,0.000083,0.000090,0.000094,0.000095,0.000093,0.000093,0.000097,0.000092,0.114218,0.412330,acoustic
0.015430,0.007449,0.661868,0.083542,-72.989732,5.095904,0.857978,0.857363,0.637115,1.051288,0.367485,0.370228,0.661337,0.547300,-0.127424,0.202843,0.057300,0.000045,0.000037,0.000035,0.000041,0.000047,0.000051,0.000052,0.000053,0.000051,0.000052,0.000055,0.000053,1.100784,1.345239,0.013629,0.008310,0.460937,0.025468,13.292422,1.100511,1.191512,0.360702,0.496072,0.493533,0.410445,0.591653,0.751229,0.690715,0.424234,0.721586,0.543666,0.000086,0.000070,0.000067,0.000079,0.000090,0.000098,0.000101,0.000102,0.000100,0.000101,0.000105,0.000100,0.113678,0.410810,acoustic
0.017383,0.008310,0.613619,0.084638,-71.474963,5.182702,0.765356,0.882753,0.602817,1.113648,0.317474,0.419859,0.743312,0.606603,-0.135182,0.235169,-0.025967,0.000052,0.000042,0.000040,0.000047,0.000053,0.000058,0.000060,0.000060,0.000058,0.000060,0.000063,0.000061,1.109751,1.372443,0.014338,0.008529,0.473356,0.023689,13.950300,1.174252,1.277504,0.356375,0.522379,0.498832,0.418076,0.608575,0.742158,0.692191,0.428152,0.702303,0.545357,0.000088,0.000071,0.000068,0.000080,0.000091,0.000099,0.000103,0.000103,0.000101,0.000102,0.000107,0.000102,0.114435,0.411340,acoustic
0.018945,0.009265,0.565564,0.085406,-69.912905,5.365318,0.617179,0.890823,0.610847,1.180728,0.269604,0.416285,0.784440,0.705150,-0.178152,0.186869,-0.075579,0.000058,0.000047,0.000044,0.000052,0.000058,0.000063,0.000065,0.000066,0.000064,0.000066,0.000070,0.000068,1.119927,1.398678,0.014274,0.008701,0.480423,0.023698,14.324428,1.220463,1.354100,0.358689,0.516878,0.406619,0.388681,0.606550,0.738894,0.721929,0.429013,0.717686,0.533723,0.000088,0.000071,0.000068,0.000080,0.000090,0.000099,0.000102,0.000103,0.000101,0.000102,0.000107,0.000102,0.116309,0.411413,acoustic
0.019727,0.009979,0.517315,0.083789,-68.396328,5.494109,0.470492,0.949309,0.592451,1.187377,0.239716,0.431220,0.794131,0.762520,-0.223330,0.131530,-0.140286,0.000063,0.000051,0.000049,0.000057,0.000063,0.000069,0.000071,0.000071,0.000070,0.000072,0.000077,0.000074,1.127403,1.421728,0.014391,0.008826,0.482820,0.024354,14.565684,1.278406,1.403663,0.366490,0.525758,0.406124,0.416319,0.620583,0.739926,0.749160,0.398282,0.726403,0.480105,0.000087,0.000071,0.000068,0.000080,0.000090,0.000098,0.000102,0.000102,0.000100,0.000102,0.000106,0.000102,0.115008,0.405526,acoustic
0.021094,0.010773,0.469066,0.082605,-66.933340,5.612272,0.326469,1.010562,0.569463,1.180079,0.191539,0.475972,0.795841,0.805274,-0.231616,0.141795,-0.184209,0.000069,0.000056,0.000053,0.000061,0.000069,0.000075,0.000077,0.000078,0.000076,0.000078,0.000083,0.000080,1.134801,1.446186,0.013929,0.008739,0.480384,0.023903,14.658847,1.360017,1.448790,0.349570,0.530330,0.403162,0.428220,0.642221,0.740135,0.754495,0.397501,0.722125,0.473924,0.000087,0.000071,0.000067,0.000079,0.000089,0.000097,0.000101,0.000102,0.000099,0.000101,0.000105,0.000101,0.113009,0.400051,acoustic
0.021973,0.011510,0.420817,0.083513,-65.436942,5.801368,0.149267,1.029546,0.505474,1.168055,0.164705,0.539228,0.800494,0.861783,-0.238228,0.144440,-0.257620,0.000073,0.000059,0.000056,0.000065,0.000073,0.000080,0.000083,0.000083,0.000081,0.000084,0.000089,0.000086,1.142158,1.476878,0.013488,0.008644,0.473039,0.024206,14.520492,1.419130,1.482899,0.362995,0.488893,0.391566,0.436518,0.624058,0.738035,0.773200,0.392277,0.720183,0.414325,0.000085,0.000069,0.000066,0.000078,0.000088,0.000096,0.000100,0.000100,0.000098,0.000099,0.000104,0.000099,0.110254,0.392399,acoustic
0.022949,0.012317,0.372568,0.083179,-63.941486,5.941287,-0.042764,1.078468,0.455290,1.167161,0.109331,0.573433,0.833075,0.949409,-0.246234,0.028820,-0.300933,0.000077,0.000062,0.000059,0.000069,0.000077,0.000084,0.000087,0.000088,0.000086,0.000088,0.000094,0.000090,1.151957,1.515077,0.012686,0.008393,0.460551,0.024208,14.188461,1.467391,1.451591,0.406177,0.500805,0.391209,0.436898,0.635533,0.715538,0.738178,0.384995,0.615748,0.384696,0.000084,0.000068,0.000065,0.000076,0.000086,0.000094,0.000098,0.000098,0.000096,0.000098,0.000102,0.000098,0.107860,0.388762,acoustic
0.023242,0.012945,0.324319,0.085323,-62.547448,6.077243,-0.172481,1.159876,0.418467,1.201489,0.063382,0.610253,0.828664,1.018454,-0.226108,0.000870,-0.334362,0.000080,0.000064,0.000061,0.000071,0.000080,0.000087,0.000091,0.000092,0.000090,0.000092,0.000098,0.000094,1.162328,1.558849,0.012489,0.008200,0.442485,0.025225,13.755596,1.507914,1.447420,0.410669,0.519128,0.345799,0.436150,0.637790,0.715787,0.715293,0.391388,0.619116,0.382850,0.000082,0.000067,0.000063,0.000075,0.000085,0.000092,0.000096,0.000096,0.000094,0.000095,0.000100,0.000095,0.106042,0.390089,acoustic
0.022266,0.013706,0.276070,0.084703,-61.058728,6.310039,-0.313164,1.165610,0.326337,1.213775,0.006250,0.608918,0.852787,1.091914,-0.195430,-0.011362,-0.373659,0.000082,0.000066,0.000062,0.000073,0.000082,0.000090,0.000094,0.000095,0.000094,0.000096,0.000101,0.000097,1.175360,1.616798,0.011806,0.007910,0.418118,0.025548,13.011262,1.404955,1.461139,0.416924,0.407369,0.347549,0.430162,0.637406,0.701265,0.692009,0.403169,0.623747,0.377747,0.000080,0.000065,0.000062,0.000073,0.000083,0.000090,0.000094,0.000094,0.000092,0.000093,0.000097,0.000093,0.104197,0.400140,acoustic
0.023242,0.014453,0.227821,0.084444,-59.652724,6.455498,-0.483809,1.233735,0.236265,1.245364,-0.010814,0.642837,0.850377,1.139395,-0.195204,-0.062121,-0.410915,0.000085,0.000068,0.000064,0.000075,0.000084,0.000093,0.000098,0.000099,0.000097,0.000100,0.000105,0.000100,1.190220,1.690220,0.010855,0.007405,0.386259,0.025415,12.108208,1.422109,1.402677,0.420601,0.392305,0.303880,0.429279,0.648767,0.703122,0.653452,0.403538,0.562737,0.374774,0.000079,0.000064,0.000061,0.000072,0.000081,0.000088,0.000092,0.000092,0.000090,0.000091,0.000095,0.000091,0.103762,0.433962,acoustic
0.023535,0.015195,0.179572,0.084126,-58.269985,6.642034,-0.610255,1.308064,0.153159,1.219223,-0.090818,0.711035,0.881178,1.172390,-0.189192,-0.129479,-0.488121,0.000087,0.000069,0.000065,0.000076,0.000086,0.000095,0.000100,0.000102,0.000100,0.000103,0.000108,0.000102,1.207778,1.782297,0.010830,0.006824,0.344839,0.025439,10.990644,1.352095,1.395161,0.398860,0.357699,0.291007,0.336019,0.595201,0.681739,0.621890,0.411397,0.437760,0.291680,0.000077,0.000063,0.000060,0.000071,0.000080,0.000087,0.000089,0.000090,0.000088,0.000088,0.000092,0.000089,0.103679,0.483600,acoustic
0.024707,0.015929,0.131323,0.082634,-56.907767,6.901670,-0.748812,1.343927,0.091099,1.219247,-0.168042,0.729348,0.863957,1.231559,-0.107925,-0.063809,-0.474520,0.000088,0.000070,0.000066,0.000077,0.000088,0.000097,0.000103,0.000104,0.000103,0.000106,0.000110,0.000105,1.227202,1.888649,0.009633,0.006008,0.289785,0.026509,9.446091,1.175512,1.369417,0.396811,0.339468,0.290980,0.262533,0.601996,0.702051,0.583718,0.327102,0.332142,0.270318,0.000075,0.000062,0.000059,0.000070,0.000078,0.000085,0.000087,0.000087,0.000085,0.000086,0.000090,0.000087,0.104861,0.552745,acoustic
0.025879,0.016718,0.083074,0.079223,-55.601420,7.090723,-0.939711,1.371112,0.027198,1.212298,-0.218131,0.791516,0.899257,1.301842,-0.111232,-0.054884,-0.516272,0.000090,0.000071,0.000067,0.000078,0.000089,0.000100,0.000105,0.000107,0.000106,0.000108,0.000113,0.000107,1.245548,1.993683,0.008097,0.004929,0.210668,0.027648,7.575885,1.038298,1.265541,0.404197,0.366094,0.300178,0.265000,0.537512,0.636199,0.461041,0.325628,0.336021,0.215977,0.000074,0.000061,0.000059,0.000069,0.000077,0.000083,0.000085,0.000085,0.000083,0.000083,0.000088,0.000085,0.101366,0.594618,acoustic
0.026270,0.017191,0.034825,0.078549,-54.477543,7.248247,-1.137988,1.396217,-0.052355,1.218879,-0.230680,0.840025,0.883405,1.348567,-0.083786,-0.044459,-0.543076,0.000092,0.000072,0.000067,0.000079,0.000091,0.000102,0.000108,0.000110,0.000108,0.000111,0.000116,0.000109,1.260685,2.084873,0.007775,0.004334,0.011442,0.028164,5.519889,0.999612,1.084306,0.422211,0.385688,0.285631,0.264804,0.489369,0.662698,0.371178,0.340521,0.337389,0.210626,0.000072,0.000060,0.000058,0.000068,0.000076,0.000081,0.000083,0.000082,0.000080,0.000081,0.000085,0.000083,0.100322,0.622532,acoustic
0.025977,0.017433,0.035798,0.074455,-53.647837,7.324456,-1.356838,1.416671,-0.088180,1.190556,-0.251940,0.901263,0.857850,1.390509,-0.073468,-0.096096,-0.548391,0.000093,0.000074,0.000068,0.000081,0.000092,0.000104,0.000110,0.000112,0.000111,0.000114,0.000118,0.000111,1.268016,2.136386,0.007984,0.004087,0.010191,0.027332,3.757609,1.035204,0.671101,0.432643,0.378746,0.319356,0.260410,0.356966,0.682797,0.300892,0.346535,0.287670,0.205765,0.000070,0.000059,0.000057,0.000067,0.000074,0.000079,0.000080,0.000080,0.000077,0.000078,0.000082,0.000080,0.102263,0.634781,acoustic
0.026367,0.017621,0.036770,0.071910,-53.032424,7.431788,-1.492548,1.477925,-0.158580,1.146538,-0.263550,0.952818,0.802148,1.397510,-0.007540,-0.123039,-0.542289,0.000095,0.000075,0.000069,0.000082,0.000094,0.000105,0.000112,0.000114,0.000113,0.000116,0.000120,0.000113,1.262478,2.116032,0.007552,0.003870,0.008655,0.026312,1.887769,1.048332,0.339404,0.457079,0.394043,0.296079,0.257234,0.240870,0.715298,0.291198,0.331145,0.267226,0.202594,0.000069,0.000057,0.000056,0.000065,0.000072,0.000077,0.000078,0.000077,0.000075,0.000075,0.000079,0.000078,0.096308,0.619233,acoustic
0.024707,0.016667,0.034630,0.067851,-53.230814,7.669142,-1.546794,1.532182,-0.169401,1.133885,-0.292194,0.973880,0.685868,1.383553,0.038247,-0.137954,-0.555336,0.000094,0.000074,0.000069,0.000081,0.000093,0.000105,0.000112,0.000115,0.000113,0.000116,0.000119,0.000112,1.258305,2.140303,0.006427,0.001356,0.001696,0.023523,1.972998,0.811551,0.301202,0.448866,0.393389,0.304767,0.260844,0.212976,0.631398,0.299780,0.319178,0.258526,0.180071,0.000069,0.000058,0.000056,0.000066,0.000073,0.000077,0.000078,0.000077,0.000074,0.000075,0.000080,0.000079,0.093966,0.610478,acoustic
0.024512,0.016486,0.034436,0.069583,-53.530001,7.836941,-1.592026,1.566459,-0.153843,1.125856,-0.344843,0.996625,0.602144,1.353237,0.084978,-0.171882,-0.559286,0.000088,0.000069,0.000064,0.000076,0.000087,0.000099,0.000106,0.000108,0.000107,0.000110,0.000112,0.000105,1.262894,2.159692,0.006579,0.001480,0.001856,0.021603,1.991339,0.806138,0.262080,0.426772,0.399037,0.308643,0.305673,0.211442,0.578948,0.304956,0.323542,0.237489,0.176821,0.000069,0.000057,0.000056,0.000065,0.000072,0.000077,0.000078,0.000076,0.000074,0.000075,0.000080,0.000079,0.091015,0.597668,acoustic
0.024023,0.016380,0.034241,0.070488,-53.830603,8.006011,-1.654209,1.655564,-0.195926,1.118658,-0.392215,0.999672,0.528548,1.327702,0.086568,-0.175866,-0.564236,0.000078,0.000061,0.000056,0.000066,0.000077,0.000087,0.000094,0.000096,0.000095,0.000098,0.000100,0.000093,1.265012,2.167053,0.006422,0.001612,0.001984,0.022612,1.954835,0.756403,0.284352,0.432487,0.403237,0.305561,0.332926,0.213525,0.526901,0.280928,0.323290,0.233168,0.170110,0.000060,0.000051,0.000049,0.000057,0.000062,0.000066,0.000066,0.000065,0.000063,0.000063,0.000068,0.000068,0.089237,0.592238,acoustic
0.023926,0.016330,0.034047,0.070896,-54.109231,8.140915,-1.726401,1.714246,-0.209771,1.108335,-0.458493,0.980624,0.472882,1.312240,0.106478,-0.167494,-0.551872,0.000067,0.000052,0.000047,0.000056,0.000065,0.000075,0.000081,0.000083,0.000083,0.000086,0.000087,0.000080,1.269616,2.180915,0.006533,0.001676,0.002086,0.022968,1.880177,0.730144,0.319302,0.399368,0.395908,0.302747,0.278366,0.212006,0.482037,0.263781,0.323120,0.228678,0.195946,0.000045,0.000037,0.000036,0.000041,0.000044,0.000046,0.000045,0.000044,0.000042,0.000044,0.000049,0.000051,0.084178,0.580109,acoustic
0.023438,0.016166,0.033852,0.075875,-54.383499,8.241913,-1.768250,1.758898,-0.226135,1.057339,-0.480463,0.952268,0.445471,1.288397,0.144907,-0.164761,-0.519477,0.000059,0.000046,0.000041,0.000049,0.000057,0.000066,0.000072,0.000075,0.000075,0.000077,0.000078,0.000071,1.272444,2.191547,0.006176,0.001821,0.002166,0.027991,1.765914,0.686853,0.321908,0.337882,0.374192,0.297556,0.278425,0.186566,0.454202,0.263331,0.336009,0.227137,0.235549,0.000034,0.000028,0.000027,0.000030,0.000031,0.000032,0.000031,0.000030,0.000029,0.000031,0.000037,0.000038,0.080523,0.569876,acoustic
0.022070,0.015874,0.033658,0.077367,-54.678451,8.361913,-1.831286,1.795240,-0.226942,1.003483,-0.506954,0.949014,0.398248,1.303337,0.199230,-0.181770,-0.479612,0.000054,0.000042,0.000038,0.000045,0.000053,0.000061,0.000067,0.000070,0.000070,0.000072,0.000072,0.000065,1.272930,2.199202,0.005059,0.001868,0.002227,0.027640,1.695585,0.664052,0.339311,0.297770,0.373966,0.263116,0.277666,0.184588,0.393438,0.265632,0.327332,0.217909,0.247135,0.000029,0.000024,0.000023,0.000025,0.000027,0.000027,0.000027,0.000026,0.000025,0.000027,0.000031,0.000032,0.080140,0.563391,acoustic
0.021094,0.015561,0.033268,0.077107,-54.934036,8.438359,-1.888911,1.809813,-0.237151,0.983270,-0.543654,0.931324,0.397847,1.293113,0.275466,-0.181850,-0.454684,0.000050,0.000039,0.000035,0.000042,0.000050,0.000058,0.000064,0.000068,0.000068,0.000069,0.000068,0.000061,1.273220,2.211350,0.004687,0.001686,0.001936,0.027516,1.608473,0.636722,0.369681,0.267514,0.361159,0.263107,0.246755,0.218838,0.392710,0.247532,0.310615,0.218025,0.275383,0.000025,0.000021,0.000020,0.000023,0.000024,0.000025,0.000024,0.000024,0.000023,0.000024,0.000027,0.000028,0.080023,0.553938,acoustic
0.021191,0.015238,0.032879,0.076818,-55.238182,8.536743,-1.934421,1.790943,-0.245620,0.950510,-0.554858,0.917345,0.390994,1.301358,0.329544,-0.168547,-0.418919,0.000047,0.000036,0.000032,0.000039,0.000047,0.000055,0.000061,0.000065,0.000065,0.000066,0.000064,0.000057,1.276653,2.231116,0.004874,0.001748,0.002294,0.027737,1.540138,0.601119,0.361258,0.296666,0.353511,0.272186,0.245809,0.213309,0.383850,0.261837,0.286548,0.205478,0.329701,0.000021,0.000017,0.000017,0.000019,0.000020,0.000021,0.000021,0.000021,0.000020,0.000021,0.000023,0.000023,0.077304,0.536272,acoustic
0.020801,0.014973,0.032490,0.077547,-55.539923,8.631488,-1.999355,1.780136,-0.279425,0.948137,-0.585154,0.904979,0.394535,1.336452,0.376585,-0.175551,-0.359320,0.000043,0.000033,0.000030,0.000036,0.000044,0.000052,0.000058,0.000061,0.000062,0.000062,0.000060,0.000053,1.279464,2.246949,0.004508,0.001808,0.002544,0.028015,1.486866,0.602582,0.390802,0.310897,0.336808,0.269541,0.258239,0.203119,0.388845,0.303698,0.259777,0.204128,0.403030,0.000015,0.000012,0.000012,0.000014,0.000015,0.000016,0.000016,0.000016,0.000015,0.000016,0.000017,0.000017,0.074502,0.521534,acoustic
0.020410,0.014735,0.032296,0.075352,-55.805152,8.698034,-2.060078,1.768171,-0.305050,0.939003,-0.604715,0.892317,0.413872,1.358632,0.431279,-0.156166,-0.322652,0.000040,0.000031,0.000028,0.000034,0.000041,0.000049,0.000055,0.000059,0.000059,0.000059,0.000057,0.000050,1.284268,2.263279,0.004600,0.001787,0.002491,0.027876,1.404277,0.606201,0.447834,0.327099,0.316119,0.255550,0.244592,0.207248,0.403502,0.339930,0.290374,0.204114,0.413200,0.000010,0.000008,0.000008,0.000009,0.000010,0.000010,0.000011,0.000011,0.000011,0.000012,0.000012,0.000012,0.070282,0.508144,acoustic
0.020117,0.014461,0.031712,0.074158,-56.073516,8.780616,-2.111986,1.725089,-0.284730,0.898727,-0.607685,0.905239,0.422677,1.364613,0.498074,-0.125262,-0.286832,0.000038,0.000029,0.000027,0.000033,0.000040,0.000047,0.000053,0.000057,0.000057,0.000057,0.000055,0.000047,1.286235,2.267185,0.004708,0.001787,0.003082,0.028164,1.338934,0.586090,0.454837,0.363857,0.338421,0.256578,0.242681,0.227466,0.410221,0.343048,0.340076,0.201605,0.432169,0.000007,0.000006,0.000006,0.000007,0.000007,0.000007,0.000007,0.000008,0.000008,0.000008,0.000008,0.000008,0.068949,0.505174,acoustic
0.019922,0.014241,0.031128,0.073147,-56.305489,8.876803,-2.223400,1.738593,-0.286394,0.880320,-0.610886,0.904500,0.454338,1.375648,0.543918,-0.108955,-0.241727,0.000037,0.000029,0.000026,0.000032,0.000039,0.000047,0.000052,0.000056,0.000056,0.000056,0.000053,0.000046,1.285595,2.260664,0.004887,0.001811,0.003480,0.026928,1.298974,0.577059,0.524171,0.376945,0.338009,0.258967,0.239879,0.227184,0.455881,0.348592,0.343544,0.196785,0.440909,0.000004,0.000004,0.000005,0.000006,0.000006,0.000005,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.069414,0.509577,acoustic
0.019629,0.013940,0.030350,0.073883,-56.539739,8.981960,-2.314593,1.768532,-0.310014,0.862854,-0.604728,0.924919,0.457380,1.377908,0.593283,-0.087410,-0.205420,0.000037,0.000029,0.000026,0.000032,0.000039,0.000046,0.000052,0.000055,0.000055,0.000055,0.000052,0.000045,1.282549,2.237960,0.004959,0.001676,0.004191,0.026913,1.210724,0.576994,0.594966,0.393826,0.332723,0.235392,0.244412,0.233302,0.457412,0.349967,0.367647,0.191325,0.431676,0.000003,0.000004,0.000005,0.000006,0.000005,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000003,0.070729,0.520182,acoustic
0.019434,0.013736,0.029961,0.073356,-56.772941,9.117839,-2.411943,1.757275,-0.278097,0.855382,-0.622091,0.931450,0.479141,1.383910,0.647642,-0.098420,-0.169013,0.000036,0.000029,0.000026,0.000032,0.000039,0.000046,0.000051,0.000054,0.000054,0.000054,0.000051,0.000044,1.277239,2.196132,0.004959,0.001616,0.004099,0.026595,1.218073,0.646507,0.630646,0.393023,0.338494,0.230214,0.222933,0.242028,0.459101,0.345189,0.421050,0.182398,0.415909,0.000003,0.000004,0.000005,0.000006,0.000005,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000002,0.071077,0.524624,acoustic
0.019043,0.013477,0.028988,0.074603,-57.015887,9.245050,-2.445797,1.722491,-0.253514,0.838348,-0.607671,0.938768,0.492561,1.384758,0.695360,-0.098272,-0.139290,0.000036,0.000029,0.000027,0.000033,0.000039,0.000046,0.000051,0.000054,0.000053,0.000053,0.000050,0.000044,1.268591,2.133787,0.004779,0.001538,0.004994,0.027412,1.218783,0.643380,0.610905,0.409780,0.340770,0.222681,0.244777,0.242283,0.468975,0.343959,0.443806,0.182607,0.385376,0.000003,0.000004,0.000005,0.000006,0.000005,0.000004,0.000003,0.000003,0.000003,0.000003,0.000003,0.000002,0.069265,0.510661,acoustic
0.018652,0.013262,0.028210,0.075256,-57.225398,9.336973,-2.457887,1.717108,-0.246079,0.812372,-0.587906,0.943526,0.542118,1.361150,0.736332,-0.099348,-0.087455,0.000036,0.000029,0.000027,0.000033,0.000039,0.000046,0.000050,0.000053,0.000053,0.000052,0.000050,0.000043,1.256871,2.052594,0.004559,0.001504,0.005202,0.026966,1.306281,0.662651,0.600472,0.411245,0.339197,0.243934,0.258794,0.246795,0.454215,0.357703,0.441491,0.182436,0.363941,0.000003,0.000004,0.000005,0.000005,0.000005,0.000004,0.000004,0.000004,0.000004,0.000004,0.000003,0.000003,0.062480,0.455041,acoustic
0.018164,0.013006,0.027237,0.076609,-57.424663,9.450057,-2.459299,1.693655,-0.205425,0.807492,-0.541141,0.925108,0.585462,1.371470,0.791346,-0.108089,-0.078148,0.000036,0.000029,0.000028,0.000034,0.000040,0.000046,0.000050,0.000053,0.000052,0.000052,0.000049,0.000043,1.245945,1.970705,0.004328,0.001314,0.005639,0.025701,1.312872,0.631305,0.599511,0.422593,0.327667,0.245999,0.312076,0.270124,0.440260,0.351728,0.414384,0.173023,0.353022,0.000003,0.000003,0.000004,0.000005,0.000005,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000003,0.055138,0.378475,acoustic
0.017871,0.012828,0.026654,0.076603,-57.617620,9.562428,-2.488776,1.678895,-0.169485,0.811059,-0.512784,0.909336,0.634871,1.387954,0.822702,-0.107754,-0.061615,0.000036,0.000030,0.000028,0.000034,0.000040,0.000046,0.000050,0.000052,0.000052,0.000051,0.000048,0.000043,1.235064,1.892905,0.004156,0.001146,0.005402,0.025707,1.340177,0.650928,0.588014,0.419179,0.286238,0.243966,0.351781,0.286207,0.384048,0.341131,0.403980,0.173429,0.327770,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005,0.000005,0.000005,0.000003,0.044617,0.276944,acoustic
0.017480,0.012653,0.026070,0.078220,-57.838337,9.667690,-2.510347,1.697063,-0.177833,0.795519,-0.479836,0.932206,0.659651,1.361463,0.885231,-0.103830,-0.052636,0.000036,0.000030,0.000028,0.000034,0.000040,0.000045,0.000049,0.000051,0.000051,0.000050,0.000047,0.000042,1.225428,1.832579,0.004517,0.000993,0.005517,0.024414,1.356129,0.644615,0.569183,0.432938,0.293844,0.268086,0.389657,0.276122,0.363258,0.371877,0.403380,0.170216,0.320525,0.000003,0.000003,0.000003,0.000004,0.000004,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000004,0.035507,0.198465,acoustic
0.017090,0.012522,0.025681,0.078174,-58.030893,9.763963,-2.557782,1.671546,-0.102344,0.750982,-0.476596,0.938997,0.714445,1.367845,0.901255,-0.116465,-0.035254,0.000036,0.000030,0.000028,0.000034,0.000040,0.000045,0.000049,0.000051,0.000050,0.000049,0.000047,0.000042,1.218541,1.793245,0.004491,0.000861,0.005420,0.024451,1.320630,0.618046,0.524706,0.415014,0.289608,0.317874,0.391379,0.273695,0.319261,0.367618,0.395626,0.183414,0.299636,0.000004,0.000003,0.000003,0.000004,0.000004,0.000005,0.000006,0.000007,0.000007,0.000007,0.000007,0.000005,0.030095,0.154980,acoustic
0.016895,0.012425,0.025486,0.080075,-58.245772,9.868293,-2.594774,1.655852,-0.085884,0.735344,-0.459950,0.951985,0.740307,1.357801,0.932876,-0.099924,-0.044281,0.000035,0.000029,0.000028,0.000034,0.000040,0.000045,0.000048,0.000050,0.000049,0.000048,0.000046,0.000041,1.215313,1.771669,0.004715,0.000735,0.005289,0.023361,1.313332,0.654685,0.497953,0.408979,0.290194,0.322376,0.392982,0.276426,0.284868,0.378230,0.378251,0.196248,0.311440,0.000004,0.000004,0.000003,0.000004,0.000005,0.000006,0.000007,0.000008,0.000008,0.000008,0.000008,0.000006,0.027536,0.132319,acoustic
